"user","session","task","iteration","UD_qu","UD_u!","UD_!f","UD_fa","UD_aB","UD_B8","UD_8*","UD_*e","UD_en","standard_deviation","kurtosis","skewness"
"43a2b7d3-9d57-4a08-a564-db94470b0320","1","1","8","61","877","135","-73","454","0","375","119","76","280.4573425454472","3.5188776751840685","1.2355067008490896"
"43a2b7d3-9d57-4a08-a564-db94470b0320","1","1","9","80","481","135","64","1404","150","478","127","64","410.1230468776985","5.273953441297853","1.8749827402664023"
"43a2b7d3-9d57-4a08-a564-db94470b0320","1","1","10","80","481","135","64","1404","150","478","127","64","410.1230468776985","5.273953441297853","1.8749827402664023"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","0","172","505","151","117","784","168","1147","216","127","344.4370608527614","3.125361997573951","1.254934546736807"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","1","156","683","162","127","825","144","728","244","-107","309.24655551641223","1.7277881666807904","0.45728466841557985"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","2","-126","676","152","121","517","152","826","184","138","290.93069048601023","2.136834388564781","0.5811952192403156"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","3","-119","555","151","122","861","206","430","158","86","277.67758192942557","2.8544154718036534","0.8166189910039094"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","4","-152","437","159","87","520","455","735","161","84","260.5254424674095","2.0780917248669626","0.15945426198800372"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","5","-132","442","175","93","678","143","435","162","93","228.86990212512748","2.4939655787049717","0.4759443755639895"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","6","179","430","159","127","639","411","577","215","-156","235.44509988897283","2.265654421043598","-0.18386433894687254"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","7","169","411","151","118","792","151","920","167","105","294.4343394492456","2.560064740595525","1.131732515604477"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","8","143","369","199","-112","596","192","815","159","103","263.81002330287174","2.757534235479566","0.7609924656559348"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","9","162","434","158","112","584","480","296","137","71","175.34987951781883","1.7791704945438462","0.5654388960516491"
"43a2b7d3-9d57-4a08-a564-db94470b0320","2","1","10","162","434","158","112","584","480","296","137","71","175.34987951781883","1.7791704945438462","0.5654388960516491"
"4dfc506d-5928-4039-b257-1767b88d3276","0","1","0","-88","150","136","-81","756","140","1106","159","-62","387.7527212535151","3.181899065522933","1.2622491329916923"
"4dfc506d-5928-4039-b257-1767b88d3276","0","1","1","-73","111","134","-110","410","71","863","116","-48","286.7378895157572","4.167890442989783","1.4724070267294609"
"4dfc506d-5928-4039-b257-1767b88d3276","0","1","2","-45","199","2176","-81","325","138","515","112","-88","668.2490849272992","6.10703306098277","2.124351363691367"
"4dfc506d-5928-4039-b257-1767b88d3276","0","1","3","-68","140","1881","82","575","141","300","125","-88","574.7904824937798","5.77167378424354","2.0216502558804534"
"4dfc506d-5928-4039-b257-1767b88d3276","0","1","4","-65","213","2","-78","154","125","305","-9216","-9468","3925.0426875086887","2.785730864531806","-1.3338367445926789"
"4dfc506d-5928-4039-b257-1767b88d3276","0","1","5","-66","180","6","-99","232","109","237","-7668","-8240","3347.033213658528","2.8061817050244535","-1.337968137414445"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","0","-59","103","190","-70","152","95","773","98","-77","244.70955320971586","5.327814422649992","1.7899674989627095"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","1","-50","120","127","116","213","117","124","-7468","-7934","3249.6523384798647","2.801798597554984","-1.339034405693431"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","2","-77","88","130","-83","167","90","213","-11346","-12700","5040.782444652912","2.8459744678657253","-1.3494873867341188"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","3","-62","72","404","2460","406","82","220","96","-46","744.5671540657567","6.5092452782305115","2.2611001130135717"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","4","-104","118","130","-87","203","1178","74","146","-72","369.7731369901094","6.074007224056232","2.084292303736806"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","5","-66","83","115","-74","174","99","218","-6244","-6633","2712.4230978459827","2.7989343650162697","-1.3363835272869082"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","6","-52","43","123","-51","175","198","5680","446","-69","1759.8563774171466","7.02146170858979","2.4390647291787473"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","7","-54","77","49","-79","151","149","257","-10681","-13165","5024.70698119936","2.991127531046578","-1.3835065938900442"
"4dfc506d-5928-4039-b257-1767b88d3276","1","1","8","-58","77","161","-82","95","118","184","2115","97","646.9734285764374","6.899278455315707","2.3921361148974376"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","0","74","510","63","66","692","85","172","62","58","222.0975761536657","3.232678068999449","1.3949203837632307"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","1","73","529","81","55","559","97","233","9","41","200.05999100269898","2.43904512927011","1.080206705189041"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","2","51","1079","81","53","1890","85","466","72","59","609.769497028322","3.9167767916743097","1.5363411957899873"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","3","63","600","83","50","732","84","347","72","75","248.2498741187999","2.4565060164055272","1.0723760413863879"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","4","69","551","64","54","853","93","859","92","58","332.5884269309368","1.9322247641916364","0.8744293257588497"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","5","38","565","108","47","701","89","142","73","76","233.1818555929637","3.0063981600882523","1.348571836680691"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","6","65","583","73","50","595","106","187","86","50","211.8873448641524","2.642935754969865","1.2253724573452625"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","7","83","664","81","52","680","86","429","61","82","252.7005742908266","1.97032960209551","0.8894791779342969"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","8","88","578","76","53","709","90","197","56","54","236.765602690264","2.9025999768477595","1.2973004103715016"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","9","77","518","77","59","701","85","206","56","51","225.6747905972466","3.1397686676556007","1.343623618929834"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","0","1","10","77","518","77","59","701","85","206","56","51","225.6747905972466","3.1397686676556007","1.343623618929834"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","0","104","506","77","51","547","126","253","93","37","184.65884459968032","2.3990008843151207","1.044338837822706"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","1","86","521","128","56","536","125","217","100","75","178.31834481837652","2.5470723678217073","1.1483316630769336"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","2","82","504","151","47","849","94","195","107","63","254.4179025457966","4.060816897507073","1.5824233865875614"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","3","-93","641","107","56","1151","108","206","91","56","368.9084332171948","4.064078128551355","1.5415398984300284"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","4","-61","618","104","51","653","68","978","78","62","345.35653432716333","2.2515668568208187","0.901603390081602"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","5","74","546","109","50","688","124","191","99","97","217.98663454328153","3.018731416075697","1.3247527775905625"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","6","85","475","110","54","560","94","267","89","58","181.37404227142468","2.476367806953552","1.0756064027959622"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","7","95","625","102","51","793","115","342","74","68","260.71866489037996","2.65904784597306","1.1396298422532045"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","8","99","602","114","53","409","102","165","88","59","178.39559314714305","3.5820316524043547","1.4576568180042704"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","9","92","593","113","59","418","93","159","65","63","179.15694202721593","3.433866205536066","1.4300646903349037"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","1","1","10","92","593","113","59","418","93","159","65","63","179.15694202721593","3.433866205536066","1.4300646903349037"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","0","-61","782","79","44","608","101","161","81","63","270.01321412565926","2.98107084683704","1.2627924579285397"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","1","-127","-8620","-10166","-10079","-9465","-11697","-11428","-12026","-12087","3512.2098773026396","5.775038538924527","1.9994826518692612"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","2","-111","1568","566","5","2223","97","644","8","53","769.0610597216888","2.908133590199455","1.1554152509161952"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","3","77","663","77","49","802","97","195","8","54","277.52277183843654","2.8702801614896707","1.286802764043292"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","4","-62","558","101","48","736","103","115","58","55","252.53636824020145","3.0671741789660936","1.2888197297541915"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","5","-84","763","105","45","702","100","215","5","48","289.241152750511","2.5730726702390294","1.1051837636141442"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","6","-62","602","65","46","604","86","157","58","47","233.21684923142263","2.6123551744852507","1.14783824608158"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","7","-100","515","103","55","489","2513","648","72","46","758.4006563522711","5.789793769532995","2.011260222017885"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","8","-74","916","129","31","752","110","145","47","50","328.7464406228944","2.8712354375481812","1.2574540244120609"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","9","-34","570","90","44","425","156","140","50","48","188.2994725378292","2.963023983138568","1.1710729491891905"
"5b834c47-8cef-4bdb-af3a-0fb64c36ff07","2","1","10","-34","570","90","44","425","156","140","50","48","188.2994725378292","2.963023983138568","1.1710729491891905"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","0","86","214","240","84","288","179","300","164","87","80.08621897140483","1.595280262833807","0.06398551550020522"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","1","86","214","240","84","288","179","300","164","87","80.08621897140483","1.595280262833807","0.06398551550020522"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","2","104","242","164","119","242","882","238","-9642","-10021","4212.312906787833","2.78275917843998","-1.3277586251145286"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","3","151","273","164","103","223","821","267","-8520","-8896","3745.5168164383167","2.7841035786565915","-1.3278221872464828"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","4","88","331","163","89","257","119","300","-17116","-17533","7283.6250861134895","2.788016547470767","-1.3364881225978982"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","5","104","300","14","75","91","659","958","-9001","-9568","4003.6601587380846","2.7830936451175705","-1.320548658622911"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","6","118","238","164","89","390","104","298","-9905","-10322","4289.910715926066","2.792034744585185","-1.3365216695835358"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","7","85","273","106","42","242","121","296","-7413","-7998","3276.6228021629713","2.8105196367101732","-1.3403810960198885"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","8","102","225","117","90","240","134","507","-8161","-8540","3558.815692867849","2.791178906921181","-1.3344222225169282"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","0","1","9","117","213","105","75","225","91","270","-7155","-7457","3103.9465837964626","2.792231299124304","-1.3367053143938605"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","1","0","76","211","153","90","149","196","1427","616","58","418.66295115124126","5.305583645410268","1.929727672169357"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","1","1","60","211","121","74","256","899","240","-7502","-7588","3255.9716571399645","2.7677051293769908","-1.316636888894913"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","1","2","58","226","196","91","182","1138","419","136","58","321.4649722676823","5.757003326092166","2.026764673659139"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","0","73","224","164","90","165","121","480","-8414","-8764","3651.6889547471346","2.789994450350793","-1.3346404761757489"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","1","86","222","120","73","182","106","2085","-9195","-9617","4126.853534930145","2.730449974215581","-1.2544006990342476"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","2","14","226","121","76","373","119","208","-7725","-8038","3346.3817423348605","2.7900434997699617","-1.3350516490094932"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","3","61","1093","88","91","209","121","241","-5672","-6091","2577.7396692585417","2.76418097197627","-1.289348176384856"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","4","92","224","106","72","225","106","300","-8207","-8594","3561.124940170756","2.7942784794654574","-1.337209946806056"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","5","57","240","91","89","225","120","299","-8685","-9001","3744.4759345856874","2.790233441419093","-1.3362444964727669"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","6","74","224","121","75","178","104","240","-8672","-9118","3760.2381360102945","2.7968987100277474","-1.3383138189883903"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","7","40","675","104","59","450","74","271","-5699","-5866","2511.508818063332","2.766715549203864","-1.314297596252968"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","1","8","90","706","90","61","451","15","210","-4786","-5177","2179.317120363879","2.780374143693924","-1.3089097637396387"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","0","143","1578","156","72","656","114","1457","-20148","-20785","8774.614210505775","2.7761051730753254","-1.3235756765383593"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","1","173","1694","130","79","697","107","983","-20523","-21860","9058.904655396012","2.792967714816494","-1.3294775407332289"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","2","144","1665","28","86","3950","101","1026","-14205","-15184","6634.137555938309","2.706238858402585","-1.2196487802779374"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","3","127","838","2","83","1216","106","924","-15302","-15507","6612.9498040671015","2.771961576062509","-1.3224940259285287"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","4","37","1024","188","66","1035","116","460","-30223","-31156","12939.486275031491","2.787226017730106","-1.3345480322011267"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","5","107","1646","18","88","711","138","890","-14709","-15484","6511.23993994658","2.776740249424195","-1.3179373879996705"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","6","111","1149","28","75","1334","7","937","-15229","-16299","6791.881822540644","2.7877169161219157","-1.3228705741833298"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","7","114","900","2","87","760","107","824","-18084","-18863","7855.213226864448","2.7873541184974866","-1.331866107171538"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","8","106","5452","24","78","1049","115","889","-14277","-15639","6874.125366587051","2.6839702980866003","-1.1248781218189483"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","9","111","1614","1","96","815","7","1011","-81195769","-81198355","33757060.06460674","2.785714289840132","-1.3363062098925318"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","10","111","1614","1","96","815","7","1011","-81195769","-81198355","33757060.06460674","2.785714289840132","-1.3363062098925318"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","11","94","2029","192","76","1117","151","1482","115","99","704.8981013829824","2.356530658192491","0.9954045208940958"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","12","95","1275","24","43","792","1","2125","-13517","-14497","6123.343400060276","2.764394168290265","-1.296692077072234"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","13","107","1159","140","75","734","0","677","-11006","-11908","4952.746308867435","2.793974406173362","-1.3233711915568824"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","14","95","609","135","75","640","16","984","-16238","-16918","7052.341105032314","2.7864681829021127","-1.3312661484981325"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","15","108","1029","1","71","698","112","822","-19348","-20857","8540.69871082781","2.80600779213232","-1.3364904650461746"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","16","3","1183","144","79","611","4064","1394","-20468","-21190","9179.725289738344","2.737368183206841","-1.2760802979474537"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","17","108","768","175","71","853","215","666","-11086","-12299","5046.370444851098","2.82347880733928","-1.3369569974602724"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","18","107","914","122","72","1214","132","666","-16562","-17755","7340.472889869806","2.79803995628097","-1.3317262443425326"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","1","19","95","1145","147","80","758","140","1525","-15938","-17096","7119.504973081232","2.7910204826005574","-1.3247280531589174"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","1","0","135","2819","172","59","1007","151","3906","-17310","-21428","8690.994393943396","2.897701767196439","-1.3005483056268485"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","1","1","100","809","144","67","920","123","4297","-16648","-17062","7496.489901247529","2.70667118873006","-1.2281109500731993"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","1","2","96","918","87","72","1184","131","557","-13180","-14050","5856.794625386024","2.7891644715781427","-1.3256984182416394"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","1","3","82","997","112","67","673","91","880","127","72","366.09382862597494","1.8590754023593985","0.8328407733021134"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","1","4","74","544","120","80","579","129","751","-11464","-12056","5031.765384920971","2.789242341149203","-1.3311580988160217"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","1","5","90","757","171","53","809","111","1262","-11136","-12426","5114.90447637775","2.818208306895384","-1.3278802466597563"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","1","6","86","911","88","76","665","3","641","-13166","-13712","5743.324201966043","2.7827999512893804","-1.3279353048583826"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","1","7","54","386","7","80","1013","1","797","-12576","-14521","5799.645084926414","2.8683851837493055","-1.346200210757433"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","0","181","1405","6626","12281","663","23","123","167","-90","4033.749458178832","4.24037263350152","1.6624640490045102"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","1","-93","639","159","78","663","23","123","167","-90","264.5844167373561","2.424636086336165","0.9234069000261359"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","2","117","72","235","134","781","250","195","86","132","206.02756617669237","6.070914808498121","2.105422122780419"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","3","-67","702","176","101","669","204","212","94","-91","267.7609953247186","2.3765021631852434","0.8143571142880452"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","4","-110","251","193","115","426","171","147","192","-101","156.9791210462221","2.5976189363046918","-0.181865304691663"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","5","-111","482","169","90","316","163","196","118","-152","183.69103152230485","2.5252048937458733","0.06643771609550507"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","6","-94","176","183","97","752","135","155","168","153","213.82027759572082","5.599248819099589","1.7215367949125588"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","7","-74","431","182","77","364","184","145","141","132","140.19492602783674","2.730073097237791","0.26579597766551966"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","8","92","172","281","86","1395","184","124","134","154","394.0470925043238","6.862895421852042","2.385609275568289"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","9","-107","301","194","76","951","176","132","130","-76","292.51404946737597","5.11450489594396","1.6778977030585427"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","0","1","10","-107","301","194","76","951","176","132","130","-76","292.51404946737597","5.11450489594396","1.6778977030585427"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","0","-128","1659","260","-81","779","4455","124","240","-99","1398.6128048097435","5.26201865676123","1.8908071752287525"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","1","-73","500","146","-122","2068","155","253","114","-69","640.5313380793546","6.084892521916925","2.11776536526474"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","2","-94","711","131","-101","762","226","87","152","-135","313.8158617114954","2.320928297238217","0.8514307770196099"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","3","147","520","165","111","350","193","191","96","889","244.94025474605377","4.017607839628431","1.4981794794809387"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","4","-99","737","145","87","1474","212","86","80","-126","480.74643607880154","4.313674105436619","1.5983587658523697"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","5","-71","167","174","82","749","183","124","67","-74","228.92793625942642","5.236786190063904","1.7042156894203457"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","6","99","265","154","142","316","208","142","144","-65","101.55178694685173","3.3456234979224115","-0.5819923544012583"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","7","-72","448","126","-97","391","175","-82","77","148","185.9950882133885","2.0239264664841796","0.45297529854128565"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","8","-80","487","154","-84","509","204","-53","49","-107","226.65119772923936","2.0223505901274224","0.7191434841539699"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","9","-99","522","184","-141","598","199","-98","48","-133","265.2512435828006","2.0582407801769076","0.7128011691179975"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","1","1","10","-99","522","184","-141","598","199","-98","48","-133","265.2512435828006","2.0582407801769076","0.7128011691179975"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","0","-101","3004","159","88","925","164","129","164","137","918.3255024200633","6.00698155337326","2.1302499513121282"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","1","-92","1408","130","-110","1229","213","-102","48","-73","559.0575623535482","2.7253511602409817","1.2338791294049771"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","2","147","434","196","-104","631","184","153","176","-125","221.89286704273403","2.7063871469255614","0.46936049143477376"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","3","-73","276","187","96","538","174","156","84","-66","173.84674675709263","3.3117295750425644","0.7796868188233218"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","4","-82","689","209","-106","507","168","-63","44","-92","269.90990723701003","2.485965848845566","0.930245909728338"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","5","129","158","222","-123","410","163","-69","42","-86","161.61820579515305","2.3224430896815025","0.3622561663402173"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","6","125","347","157","-115","277","39","-76","54","-99","154.48752396788677","1.9013819023808873","0.3309373755113926"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","7","-89","270","144","-111","169","38","-78","47","-73","127.51451139883629","1.8892270236504738","0.4749001178887559"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","8","-66","342","213","-97","514","205","-76","48","-70","205.8263081722122","2.12069356460121","0.6451088794226313"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","9","-112","131","261","-109","1676","204","-67","57","-70","531.3805917921103","6.333143366691643","2.1986557753894336"
"6f2e2139-b4e8-4092-8b40-a79c691b9e4d","2","1","10","-112","131","261","-109","1676","204","-67","57","-70","531.3805917921103","6.333143366691643","2.1986557753894336"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","0","1","0","124","793","345","65","434","385","1103","495","85","323.8463665626071","2.703710471317845","0.8073289549054702"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","0","1","1","100","690","36387","4827","11868","299","443","174","51","11327.555073828478","5.73738481553948","2.04991997235504"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","0","1","2","117","1295","354","70","461","299","443","174","51","360.2829135246047","5.126711447065692","1.7456925578960074"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","0","1","3","13419","1197","423","80","382","300","9894","15352","84","6032.62038963435","1.8729814651518388","0.8377755945822093"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","1","1","0","149","1090","325","76","914","79","565","443","3335","965.7388011769877","5.5738239111012415","1.9426149776447734"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","1","1","1","96","763","424","61","362","445","202","255","86","213.63832365316233","2.8817362758075555","0.8237977826456607"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","1","1","2","105","66995","341","65","709","276","426","197","82","20968.913022806515","7.123866905395776","2.4744742590822617"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","1","1","3","134","781","366","97","1077","288","488","47","86","334.08507824530693","2.673199411137756","0.960778392178291"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","1","1","4","83","945","427","83","776","273","353","258","89","291.44192399469296","2.4671335883889434","0.8814773996089358"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","1","1","5","87","1404","336","89","383","294","535","53","82","400.7584784189741","5.186339128363318","1.7974173345329099"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","1","1","6","97","970","406","73","1014","313","4003","38","83","1194.3944175570139","5.967954520153491","2.0883151937192466"
"74b61803-d2f8-4edc-8f94-6699f321d3a8","1","1","7","99","837","367","102","981","9131","227","195","67","2774.307200806076","6.953128806421514","2.4160376103537917"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","0","123","493","173","107","541","286","535","317","86","176.81566044267058","1.4476891443012478","0.266167747249815"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","1","-84","448","300","60","846","225","618","124","-79","298.13026401388316","2.208151063278705","0.5539678681245398"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","2","72","384","199","80","593","121","501","195","67","187.01917773187373","2.006008999439589","0.7377828902107132"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","3","121","431","323","58","209","156","312","123","-87","147.24087932096128","2.371131152547241","-0.06557165565410662"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","4","119","352","184","95","418","215","251","161","-53","131.84680597918776","2.5740970177137092","-0.04419005062732426"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","5","86","507","198","73","263","160","379","187","-114","169.7513068369122","2.697641329172865","0.12812765124742564"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","6","103","445","244","65","272","221","203","189","-79","137.88302431794034","2.996964812907226","-0.08785007983693144"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","7","86","471","491","67","14","1941","627","121","81","574.2320045606378","5.373192217191712","1.8757322005078605"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","8","49","463","178","70","273","161","283","178","92","122.44222623520082","3.025091685527463","0.8811549170450974"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","9","107","502","249","77","229","206","235","192","70","122.90476087977056","4.031852145169968","1.186555140058966"
"76ceee13-0c73-46a3-9d3c-936d65b65283","0","1","10","107","502","249","77","229","206","235","192","70","122.90476087977056","4.031852145169968","1.186555140058966"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","0","-65","461","196","79","249","216","503","212","-71","188.8590172458327","2.067529024620307","0.12498991878068996"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","1","-78","489","343","89","247","344","1112","139","99","325.6791195162639","4.383260524684802","1.4143738996500494"
